stage,domain,model,arm,seed,group,metric,value,checkpoint_sha256,source
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,72,EVD,nll,4.202056217536316,ef9ac01ee3c94e5bb2e9365599e12404293f88e1b2ec785b8ed61b0220b85a5a,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node4/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,72,EVD,bpb,2.2870359813289016,ef9ac01ee3c94e5bb2e9365599e12404293f88e1b2ec785b8ed61b0220b85a5a,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node4/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,72,PARA,gen,0.82,ef9ac01ee3c94e5bb2e9365599e12404293f88e1b2ec785b8ed61b0220b85a5a,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node4/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,72,PARA,nll,4.139510182743017,ef9ac01ee3c94e5bb2e9365599e12404293f88e1b2ec785b8ed61b0220b85a5a,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node4/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,72,PARA,bpb,2.2596044312908696,ef9ac01ee3c94e5bb2e9365599e12404293f88e1b2ec785b8ed61b0220b85a5a,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node4/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,Clean,gen,0.8752,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,Clean,nll,4.128669446001938,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,Clean,bpb,2.244549763791337,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,FMT,gen,0.2004,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,FMT,nll,1.4214316519656724,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,FMT,bpb,0.8922056773547891,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,ANS,gen,0.4096,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,ANS,nll,5.707249220875882,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,ANS,bpb,1.3174112236920057,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,EVD,gen,0.8091,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,EVD,nll,4.145940645864103,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,EVD,bpb,2.256480426131833,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,PARA,gen,0.86,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,PARA,nll,4.116350607333306,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,selected_recipe,73,PARA,bpb,2.2450050469204705,03ca990b9fc7bd2ccca8f07b9f8003134263834e9c221b63fca1090531ce282c,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node5/volume-mm-v1-qwen25-7b-n3968-selected_recipe-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,Clean,gen,0.7958,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,Clean,nll,2.2159933581091007,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,Clean,bpb,1.2072963928355191,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,FMT,gen,0.2098,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,FMT,nll,1.29354148548387,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,FMT,bpb,0.804384276160191,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,ANS,gen,0.751,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,ANS,nll,1.9144933525653338,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,ANS,bpb,0.4419248104897429,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,EVD,gen,0.6919,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,EVD,nll,2.302463951920071,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,EVD,bpb,1.2583048000365864,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,PARA,gen,0.78,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,PARA,nll,2.215300762484457,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,71,PARA,bpb,1.208217905943653,221e35114c325dc603aa3979804e6a006fc087117ed770ae0edc84c6702d5a9b,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node2/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s71/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,Clean,gen,0.7826,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,Clean,nll,2.1801341421014433,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,Clean,bpb,1.1882914157335667,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,FMT,gen,0.2023,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,FMT,nll,1.3124775954638919,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,FMT,bpb,0.8171851148089591,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,ANS,gen,0.6466,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,ANS,nll,1.8888891498219607,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,ANS,bpb,0.43601456147793805,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,EVD,gen,0.6843,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,EVD,nll,2.241250000383763,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,EVD,bpb,1.225376833850932,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,PARA,gen,0.8,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,PARA,nll,2.1715449633095667,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,72,PARA,bpb,1.1851095792734254,664d1c527e64f816a0f0b52693617a3cda258190d4b961b1f53cc18652418318,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node1/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s72/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,Clean,gen,0.794,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,Clean,nll,2.1385749439609536,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,Clean,bpb,1.1651959391937996,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,FMT,gen,0.2079,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,FMT,nll,1.2780622526530112,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,FMT,bpb,0.7942857591086006,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,ANS,gen,0.6386,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,ANS,nll,2.0968162470323377,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,ANS,bpb,0.48401062419983376,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,EVD,gen,0.6957,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,EVD,nll,2.22442107965486,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,EVD,bpb,1.2160221520502479,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,PARA,gen,0.74,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,PARA,nll,2.1506977113547863,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
volume3968,Math,Qwen/Qwen2.5-7B-Instruct,uniform_matched_q,73,PARA,bpb,1.1725540168890805,20b01c6f67157d43749ef1c23f70cd6be33179ff86c686193832587b5c089d85,/mnt/hdfs/xwqu/five_component_multimodel_volume_validation_v1/batch03_qwen35_9_qwen25_olmo_gemma_n3968/results/node3/volume-mm-v1-qwen25-7b-n3968-uniform_matched_q-s73/CALIBRATION_RESULT_BUNDLE.json
